Date,Time,"Core 0 Clock [MHz]","Core 1 Clock [MHz]","Core 2 Clock [MHz]","Core 3 Clock [MHz]","Core 4 Clock [MHz]","Core 5 Clock [MHz]","Bus Clock [MHz]","Ring/LLC Clock [MHz]","System Agent Clock [MHz]","Core 0 T0 Effective Clock [MHz]","Core 0 T1 Effective Clock [MHz]","Core 1 T0 Effective Clock [MHz]","Core 1 T1 Effective Clock [MHz]","Core 2 T0 Effective Clock [MHz]","Core 2 T1 Effective Clock [MHz]","Core 3 T0 Effective Clock [MHz]","Core 3 T1 Effective Clock [MHz]","Core 4 T0 Effective Clock [MHz]","Core 4 T1 Effective Clock [MHz]","Core 5 T0 Effective Clock [MHz]","Core 5 T1 Effective Clock [MHz]","Average Effective Clock [MHz]","Core 0 T0 Usage [%]","Core 0 T1 Usage [%]","Core 1 T0 Usage [%]","Core 1 T1 Usage [%]","Core 2 T0 Usage [%]","Core 2 T1 Usage [%]","Core 3 T0 Usage [%]","Core 3 T1 Usage [%]","Core 4 T0 Usage [%]","Core 4 T1 Usage [%]","Core 5 T0 Usage [%]","Core 5 T1 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core 0 [°C]","Core 1 [°C]","Core 2 [°C]","Core 3 [°C]","Core 4 [°C]","Core 5 [°C]","Core 0 Distance to TjMAX [°C]","Core 1 Distance to TjMAX [°C]","Core 2 Distance to TjMAX [°C]","Core 3 Distance to TjMAX [°C]","Core 4 Distance to TjMAX [°C]","Core 5 Distance to TjMAX [°C]","CPU Package [°C]","Core Max [°C]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","Motherboard [°C]","CPU [°C]","Auxiliary [°C]","AUXTIN1 [°C]","AUXTIN2 [°C]","AUXTIN3 [°C]","CPU (PECI) [°C]","CPU1 [RPM]","Chassis2 [RPM]","PCH Temperature [°C]","Drive Temperature [°C]","Drive Airflow Temperature [°C]","Drive Temperature [°C]","Drive Temperature [°C]","Drive Temperature [°C]","GPU Temperature [°C]","GPU Fan [RPM]",
24.9.2021,13:29:8.237,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,57,58,56,54,38,38,43,42,44,46,62,62,62,62,38,38.0,42.0,23.0,95.0,14.0,12.0,61.0,1036,1783,54.0,42,42,35,41,44,57,1490,
24.9.2021,13:29:10.546,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,58,58,55,54,38,38,42,42,45,46,62,62,62,62,38,38.0,42.0,23.0,95.0,14.0,12.0,61.0,1030,1783,54.0,42,42,35,41,44,57,1490,
24.9.2021,13:29:12.850,3998.0,3998.0,3998.0,3998.0,3998.0,3998.0,100.0,3698.2,799.6,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,58,57,56,55,38,38,42,43,44,45,62,62,62,62,38,38.0,42.0,23.0,95.0,14.0,12.0,62.0,1032,1800,54.0,42,42,35,41,44,57,1492,
24.9.2021,13:29:15.157,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,57,58,55,54,38,38,43,42,45,46,62,62,61,61,38,38.0,42.0,23.0,95.0,14.0,12.0,61.0,1025,1804,54.0,42,42,35,41,44,57,1490,
24.9.2021,13:29:17.469,4001.0,4001.0,4001.0,4001.0,4001.0,4001.0,100.0,3700.9,800.2,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,57,58,55,54,38,38,43,42,45,46,62,62,62,62,38,38.0,42.0,23.0,95.0,14.0,12.0,61.0,1026,1802,54.0,42,42,35,41,44,57,1490,
24.9.2021,13:29:19.769,4001.0,4001.0,4001.0,4001.0,4001.0,4001.0,100.0,3700.9,800.2,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,60,62,57,58,55,55,40,38,43,42,45,45,62,62,62,62,38,38.0,42.0,23.0,95.0,14.0,12.0,61.0,1021,1800,54.0,42,42,35,41,44,57,1490,
24.9.2021,13:29:22.079,3997.1,3997.1,3997.1,3997.1,3997.1,3997.1,99.9,3697.3,799.4,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,61,62,58,58,55,54,39,38,42,42,45,46,62,62,62,62,38,38.0,42.0,23.0,95.0,14.0,12.0,61.0,1035,1802,53.0,42,42,35,41,44,57,1490,
24.9.2021,13:29:24.393,4001.0,4001.0,4001.0,4001.0,4001.0,4001.0,100.0,3700.9,800.2,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,61,57,58,55,54,38,39,43,42,45,46,62,62,62,62,38,38.0,42.0,23.0,95.0,14.0,12.0,61.0,1037,1788,55.0,42,42,35,41,44,57,1492,
24.9.2021,13:29:26.709,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,58,58,55,54,38,38,42,42,45,46,62,62,62,62,38,38.0,42.0,23.0,95.0,14.0,12.0,62.0,1028,1785,54.0,42,42,35,41,44,57,1492,
24.9.2021,13:29:29.018,3998.0,3998.0,3998.0,3998.0,3998.0,3998.0,100.0,3698.2,799.6,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,61,62,58,58,55,54,39,38,42,42,45,46,62,62,62,62,39,38.0,42.0,23.0,95.0,14.0,12.0,61.0,1072,1812,54.0,42,42,35,41,44,57,1491,
24.9.2021,13:29:33.103,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,61,60,58,59,52,54,39,40,42,41,48,46,62,61,62,62,38,38.0,42.0,23.0,95.0,14.0,12.0,61.0,1036,1795,54.0,42,42,35,41,44,57,1491,
24.9.2021,13:29:37.205,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,61,57,58,55,54,38,39,43,42,45,46,62,62,62,62,38,38.0,42.0,23.0,95.0,14.0,12.0,61.0,717,1819,55.0,42,42,35,41,44,57,1491,
24.9.2021,13:29:41.252,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,58,58,56,54,38,38,42,42,44,46,62,62,62,62,38,38.0,42.0,23.0,95.0,14.0,12.0,61.0,1027,1800,55.0,41,41,35,41,44,57,1490,
24.9.2021,13:29:45.393,3998.0,3998.0,3998.0,3998.0,3998.0,3998.0,100.0,3698.2,799.6,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,61,57,58,55,54,38,39,43,42,45,46,62,62,62,62,38,38.0,42.0,23.0,95.0,14.0,12.0,61.0,1028,1812,54.0,42,42,35,41,44,57,1491,
24.9.2021,13:29:49.485,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,60,62,57,58,55,55,40,38,43,42,45,45,62,62,62,62,38,38.0,42.0,23.0,95.0,14.0,12.0,61.0,1018,1812,54.0,42,42,35,41,44,57,1492,
24.9.2021,13:29:53.517,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,58,58,55,54,38,38,42,42,45,46,62,62,61,61,38,38.0,42.0,23.0,95.0,14.0,12.0,61.0,1034,1804,55.0,42,42,35,41,44,57,1491,
24.9.2021,13:29:57.590,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,58,58,55,55,38,38,42,42,45,45,62,62,62,62,39,38.0,42.0,23.0,95.0,14.0,12.0,62.0,2188,1795,55.0,42,42,35,41,44,57,1490,
24.9.2021,13:30:1.638,3999.0,3999.0,3999.0,3999.0,3999.0,3999.0,100.0,3699.1,799.8,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,61,58,58,55,54,38,39,42,42,45,46,62,62,62,62,38,38.0,42.0,23.0,95.0,14.0,12.0,61.0,1088,1792,54.0,42,42,35,41,44,57,1492,
24.9.2021,13:30:5.911,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,57,58,55,54,38,38,43,42,45,46,62,62,61,61,39,38.0,42.0,23.0,95.0,14.0,12.0,61.0,1087,1797,54.0,42,42,35,41,44,57,1493,
24.9.2021,13:30:10.045,3999.0,3999.0,3999.0,3999.0,3999.0,3999.0,100.0,3699.1,799.8,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,60,58,58,54,54,38,40,42,42,46,46,62,62,62,62,38,38.0,42.0,23.0,95.0,14.0,12.0,61.0,1101,1795,54.0,42,42,35,41,44,57,1492,
24.9.2021,13:30:14.084,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,60,62,58,58,56,54,40,38,42,42,44,46,61,62,62,62,38,38.0,42.0,23.0,95.0,14.0,12.0,62.0,1041,1802,54.0,42,42,35,41,44,57,1492,
24.9.2021,13:30:18.125,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,58,58,56,54,37,38,42,42,44,46,63,63,62,62,38,38.0,42.0,23.0,95.0,14.0,12.0,62.0,1028,1797,55.0,42,42,35,41,44,57,1492,
24.9.2021,13:30:22.246,4001.0,4001.0,4001.0,4001.0,4001.0,4001.0,100.0,3700.9,800.2,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,57,59,55,54,38,38,43,41,45,46,62,62,62,62,37,38.0,42.0,23.0,95.0,14.0,12.0,62.0,1021,1807,54.0,42,42,35,41,44,57,1492,
24.9.2021,13:30:26.380,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,57,58,55,54,38,38,43,42,45,46,62,62,62,62,38,38.0,42.0,23.0,95.0,14.0,12.0,62.0,1074,1790,55.0,42,42,35,41,44,57,1492,
24.9.2021,13:30:30.430,3998.0,3998.0,3998.0,3998.0,3998.0,3998.0,100.0,3698.2,799.6,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,61,57,58,55,55,38,39,43,42,45,45,62,62,62,62,38,38.0,42.0,23.0,95.0,14.0,12.0,61.0,1025,1812,55.0,42,42,35,41,44,57,1491,
24.9.2021,13:30:34.505,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,58,58,56,54,38,38,42,42,44,46,62,62,61,61,38,38.0,42.0,23.0,95.0,14.0,12.0,61.0,1102,1809,54.0,42,42,35,41,44,57,1493,
24.9.2021,13:30:38.594,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,58,58,55,54,38,38,42,42,45,46,62,62,62,62,38,39.0,42.0,23.0,95.0,14.0,12.0,62.0,709,1812,55.0,42,42,35,41,44,57,1493,
24.9.2021,13:30:42.641,3999.0,3999.0,3999.0,3999.0,3999.0,3999.0,100.0,3699.1,799.8,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,61,58,58,56,54,38,39,42,42,44,46,62,62,62,62,38,39.0,42.0,23.0,95.0,14.0,12.0,62.0,1036,1802,54.0,42,42,35,41,44,57,1493,
24.9.2021,13:30:46.691,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,61,58,58,56,54,37,39,42,42,44,46,63,63,62,62,38,39.0,42.0,23.0,95.0,14.0,12.0,62.0,1029,1797,54.0,42,42,35,41,44,57,1493,
24.9.2021,13:30:50.886,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,57,58,55,54,38,38,43,42,45,46,62,62,62,62,39,39.0,42.0,23.0,95.0,14.0,12.0,61.0,1094,1816,54.0,42,42,35,41,44,57,1493,
24.9.2021,13:30:55.278,3998.0,3998.0,3998.0,3998.0,3998.0,3998.0,100.0,3698.2,799.6,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,57,59,55,58,56,54,43,41,45,42,44,46,57,59,62,62,37,39.0,42.0,23.0,95.0,14.0,12.0,61.0,1028,1804,54.0,42,42,35,41,44,57,1493,
24.9.2021,13:30:59.361,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,61,61,57,59,55,54,39,39,43,41,45,46,61,61,62,62,38,39.0,42.0,23.0,95.0,14.0,12.0,62.0,2089,1785,54.0,42,42,35,41,44,57,1493,
24.9.2021,13:31:3.591,4001.0,4001.0,4001.0,4001.0,4001.0,4001.0,100.0,3700.9,800.2,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,60,61,57,58,55,54,40,39,43,42,45,46,61,61,62,62,38,39.0,42.0,23.0,95.0,14.0,12.0,61.0,1025,1807,54.0,42,42,35,41,44,57,1493,
24.9.2021,13:31:7.684,3999.0,3999.0,3999.0,3999.0,3999.0,3999.0,100.0,3699.1,799.8,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,61,58,58,56,55,37,39,42,42,44,45,63,63,62,62,37,39.0,42.0,23.0,95.0,14.0,12.0,62.0,1044,1804,54.0,42,42,35,41,44,57,1492,
24.9.2021,13:31:11.793,3998.0,3998.0,3998.0,3998.0,3998.0,3998.0,100.0,3698.2,799.6,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,61,57,58,56,55,37,39,43,42,44,45,63,63,62,62,38,39.0,42.0,23.0,95.0,14.0,12.0,62.0,1034,1788,54.0,42,42,35,41,44,57,1492,
24.9.2021,13:31:15.961,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,58,58,55,54,38,38,42,42,45,46,62,62,63,63,39,39.0,42.0,23.0,95.0,14.0,12.0,62.0,1040,1783,55.0,42,42,35,41,44,57,1491,
24.9.2021,13:31:19.933,3997.1,3997.1,3997.1,3997.1,3997.1,3997.1,99.9,3697.3,799.4,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,58,58,55,55,38,38,42,42,45,45,62,62,62,62,39,39.0,42.0,23.0,95.0,14.0,12.0,62.0,1020,1804,56.0,42,42,35,41,44,57,1494,
24.9.2021,13:31:23.965,3999.0,3999.0,3999.0,3999.0,3999.0,3999.0,100.0,3699.1,799.8,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,58,58,55,54,38,38,42,42,45,46,62,62,62,62,38,39.0,42.0,23.0,95.0,14.0,12.0,61.0,1030,1804,53.0,42,42,35,41,44,57,1494,
24.9.2021,13:31:27.958,3999.0,3999.0,3999.0,3999.0,3999.0,3999.0,100.0,3699.1,799.8,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,57,59,55,54,38,38,43,41,45,46,62,62,62,62,38,39.0,42.0,23.0,95.0,14.0,12.0,62.0,1106,1797,55.0,42,42,35,41,44,57,1493,
24.9.2021,13:31:32.364,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,57,59,55,54,38,38,43,41,45,46,62,62,60,60,37,39.0,42.0,23.0,95.0,14.0,12.0,61.0,1025,1790,54.0,42,42,35,41,44,57,1496,
24.9.2021,13:31:37.520,3999.0,3999.0,3999.0,3999.0,3999.0,3999.0,100.0,3699.1,799.8,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,60,62,56,58,49,55,40,38,44,42,51,45,62,62,59,59,37,39.0,42.0,23.0,95.0,14.0,12.0,62.0,1030,1807,53.0,42,42,35,41,44,57,1494,
24.9.2021,13:31:42.319,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,61,59,57,58,48,54,39,41,43,42,52,46,62,61,60,60,37,39.0,42.0,23.0,95.0,14.0,12.0,62.0,1102,1785,54.0,42,42,35,41,44,57,1493,
24.9.2021,13:31:48.232,4001.0,4001.0,4001.0,4001.0,4001.0,4001.0,100.0,3700.9,800.2,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,58,62,57,58,48,54,42,38,43,42,52,46,61,62,59,59,37,39.0,42.0,23.0,95.0,14.0,12.0,61.0,1039,1800,54.0,42,42,35,41,44,57,1494,
24.9.2021,13:31:52.966,3998.0,3998.0,3998.0,3998.0,3998.0,3998.0,100.0,3698.2,799.6,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,57,58,48,54,37,38,43,42,52,46,63,63,61,61,37,39.0,42.0,23.0,95.0,14.0,12.0,61.0,1094,1800,54.0,42,42,35,41,44,57,1494,
24.9.2021,13:31:58.951,3998.0,3998.0,3998.0,3998.0,3998.0,3998.0,100.0,3698.2,799.6,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,57,58,48,54,37,38,43,42,52,46,63,63,59,59,37,39.0,42.0,23.0,95.0,14.0,12.0,62.0,1028,1785,54.0,42,42,35,41,44,57,1494,
24.9.2021,13:32:3.617,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,57,58,56,47,38,38,43,42,44,53,62,62,60,60,38,39.0,42.0,23.0,95.0,14.0,12.0,62.0,1101,1783,53.0,42,42,35,41,44,57,1495,
24.9.2021,13:32:8.409,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,57,59,49,54,38,38,43,41,51,46,62,62,62,62,37,39.0,42.0,23.0,95.0,14.0,12.0,62.0,1107,1804,54.0,42,42,35,41,44,57,1495,
